,Close,Inflation_Rate_EU,Inflation_Rate_USA,Interest_Rate_EU,Interest_Rate_GER,Funds_Rate_FED,Close_S&P500,Close_DAX
362,1.3214,2.2,1.9,2.87,1.3,0.17,1402.43,7612.390137
363,1.3214,2.2,1.9,2.87,1.3,0.17,1402.43,7612.390137
364,1.3214,2.2,1.9,2.87,1.3,0.17,1402.43,7612.390137
365,1.31938,2.2,1.9,2.87,1.3,0.09,1426.19,7612.390137
366,1.31954,2,1.9,2.87,1.51,0.09,1426.19,7612.390137
367,1.31857,2,1.9,2.87,1.51,0.17,1462.42,7778.779785
368,1.30484,2,1.9,2.87,1.51,0.17,1459.37,7756.439941
369,1.30678,2,1.9,2.87,1.51,0.16,1466.47,7776.370117
370,1.30678,2,1.9,2.87,1.51,0.16,1466.47,7776.370117
371,1.30678,2,1.9,2.87,1.51,0.16,1466.47,7776.370117
372,1.31157,2,1.9,2.87,1.51,0.16,1461.89,7732.660156
373,1.30809,2,1.9,2.87,1.51,0.15,1457.15,7695.830078
374,1.30639,2,1.9,2.87,1.51,0.14,1461.02,7720.470215
375,1.32716,2,1.9,2.87,1.51,0.14,1472.12,7708.470215
376,1.33424,2,1.9,2.87,1.51,0.14,1472.05,7715.529785
377,1.33424,2,1.9,2.87,1.51,0.14,1472.05,7715.529785
378,1.33424,2,1.9,2.87,1.51,0.14,1472.05,7715.529785
379,1.33789,2,1.9,2.87,1.51,0.14,1470.68,7729.52002
380,1.3305,2,1.9,2.87,1.51,0.15,1472.34,7675.910156
381,1.32888,2,1.9,2.87,1.51,0.14,1472.63,7691.129883
382,1.33736,2,1.9,2.87,1.51,0.14,1480.94,7735.459961
383,1.3318,2,1.9,2.87,1.51,0.14,1485.98,7702.22998
384,1.3318,2,1.9,2.87,1.51,0.14,1485.98,7702.22998
385,1.3318,2,1.9,2.87,1.51,0.14,1485.98,7702.22998
386,1.33123,2,1.9,2.87,1.51,0.14,1485.98,7748.859863
387,1.33215,2,1.9,2.87,1.51,0.14,1492.56,7696.209961
388,1.33174,2,1.9,2.87,1.51,0.13,1494.81,7707.540039
389,1.33766,2,1.9,2.87,1.51,0.15,1494.82,7748.129883
390,1.34587,2,1.9,2.87,1.51,0.14,1502.96,7857.970215
391,1.34587,2,1.9,2.87,1.51,0.14,1502.96,7857.970215
392,1.34587,2,1.9,2.87,1.51,0.14,1502.96,7857.970215
393,1.34554,2,1.9,2.87,1.51,0.14,1500.18,7833
394,1.34913,2,1.9,2.87,1.51,0.12,1507.84,7848.569824
395,1.35667,2,1.9,2.87,1.51,0.12,1501.96,7811.310059
396,1.35776,2,1.9,2.87,1.51,0.15,1498.11,7776.049805
397,1.36391,1.9,2,2.97,1.54,0.14,1513.17,7833.390137
398,1.36391,1.9,2,2.97,1.54,0.14,1513.17,7833.390137
399,1.36391,1.9,2,2.97,1.54,0.14,1513.17,7833.390137
400,1.35129,1.9,2,2.97,1.54,0.13,1495.71,7638.22998
401,1.35831,1.9,2,2.97,1.54,0.13,1511.29,7664.660156
402,1.35213,1.9,2,2.97,1.54,0.13,1512.12,7581.180176
403,1.33964,1.9,2,2.97,1.54,0.13,1509.39,7590.850098
404,1.33662,1.9,2,2.97,1.54,0.14,1517.93,7652.140137
405,1.33662,1.9,2,2.97,1.54,0.14,1517.93,7652.140137
406,1.33662,1.9,2,2.97,1.54,0.14,1517.93,7652.140137
407,1.3406,1.9,2,2.97,1.54,0.14,1517.01,7633.740234
408,1.34534,1.9,2,2.97,1.54,0.13,1519.43,7660.189941
409,1.34508,1.9,2,2.97,1.54,0.14,1520.33,7711.890137
410,1.33629,1.9,2,2.97,1.54,0.14,1521.38,7631.189941
411,1.33618,1.9,2,2.97,1.54,0.16,1519.79,7593.509766
412,1.33618,1.9,2,2.97,1.54,0.16,1519.79,7593.509766
413,1.33618,1.9,2,2.97,1.54,0.16,1519.79,7593.509766
414,1.33509,1.9,2,2.97,1.54,0.16,1519.79,7628.72998
415,1.3388,1.9,2,2.97,1.54,0.15,1530.94,7752.450195
416,1.328,1.9,2,2.97,1.54,0.15,1511.95,7728.899902
417,1.31887,1.9,2,2.97,1.54,0.16,1502.42,7583.569824
418,1.31902,1.9,2,2.97,1.54,0.16,1515.6,7661.910156
419,1.31902,1.9,2,2.97,1.54,0.16,1515.6,7661.910156
420,1.31902,1.9,2,2.97,1.54,0.16,1515.6,7661.910156
421,1.30617,1.9,2,2.97,1.54,0.15,1487.85,7773.189941
422,1.30606,1.9,2,2.97,1.54,0.14,1496.94,7597.109863
423,1.31375,1.9,2,2.97,1.54,0.14,1515.99,7675.830078
424,1.30558,1.9,2,2.97,1.54,0.14,1514.68,7741.700195
425,1.30178,1.7,1.9,2.84,1.35,0.14,1518.2,7708.160156
426,1.30178,1.7,1.9,2.84,1.35,0.14,1518.2,7708.160156
427,1.30178,1.7,1.9,2.84,1.35,0.14,1518.2,7708.160156
428,1.30261,1.7,1.9,2.84,1.35,0.16,1525.2,7691.680176
429,1.30512,1.7,1.9,2.84,1.35,0.15,1539.79,7870.310059
430,1.29665,1.7,1.9,2.84,1.35,0.15,1541.46,7919.330078
431,1.31064,1.7,1.9,2.84,1.35,0.16,1544.26,7939.77002
432,1.30042,1.7,1.9,2.84,1.35,0.15,1551.18,7986.470215
433,1.30042,1.7,1.9,2.84,1.35,0.15,1551.18,7986.470215
434,1.30042,1.7,1.9,2.84,1.35,0.15,1551.18,7986.470215
435,1.30456,1.7,1.9,2.84,1.35,0.16,1556.22,7984.290039
436,1.30335,1.7,1.9,2.84,1.35,0.15,1552.48,7966.120117
437,1.29605,1.7,1.9,2.84,1.35,0.14,1554.52,7970.910156
438,1.30042,1.7,1.9,2.84,1.35,0.15,1563.23,8058.370117
439,1.30743,1.7,1.9,2.84,1.35,0.16,1560.7,8042.850098
440,1.30743,1.7,1.9,2.84,1.35,0.16,1560.7,8042.850098
441,1.30743,1.7,1.9,2.84,1.35,0.16,1560.7,8042.850098
442,1.29555,1.7,1.9,2.84,1.35,0.16,1552.1,8010.700195
443,1.28806,1.7,1.9,2.84,1.35,0.15,1548.34,7947.790039
444,1.29323,1.7,1.9,2.84,1.35,0.15,1558.71,8001.970215
445,1.28989,1.7,1.9,2.84,1.35,0.16,1545.8,7932.509766
446,1.29881,1.7,1.9,2.84,1.35,0.15,1556.89,7911.350098
447,1.29881,1.7,1.9,2.84,1.35,0.15,1556.89,7911.350098
448,1.29881,1.7,1.9,2.84,1.35,0.15,1556.89,7911.350098
449,1.28524,1.7,1.9,2.84,1.35,0.15,1551.69,7870.899902
450,1.28605,1.7,1.9,2.84,1.35,0.14,1563.77,7879.669922
451,1.27802,1.7,1.9,2.84,1.35,0.12,1562.85,7789.089844
452,1.28167,1.7,1.9,2.84,1.35,0.13,1569.19,7795.310059
453,1.28184,1.7,1.9,2.84,1.35,0.09,1569.19,7795.310059
454,1.28184,1.7,1.9,2.84,1.35,0.09,1569.19,7795.310059
455,1.28184,1.7,1.9,2.84,1.35,0.09,1569.19,7795.310059
456,1.28481,1.2,1.7,2.61,1.2,0.16,1562.17,7795.310059
457,1.28187,1.2,1.7,2.61,1.2,0.15,1570.25,7943.870117
458,1.28482,1.2,1.7,2.61,1.2,0.14,1553.69,7874.75
459,1.2936,1.2,1.7,2.61,1.2,0.14,1559.98,7817.390137
460,1.29943,1.2,1.7,2.61,1.2,0.15,1553.28,7658.75
461,1.29943,1.2,1.7,2.61,1.2,0.15,1553.28,7658.75
462,1.29943,1.2,1.7,2.61,1.2,0.15,1553.28,7658.75
463,1.30082,1.2,1.7,2.61,1.2,0.15,1563.07,7662.640137
464,1.30822,1.2,1.7,2.61,1.2,0.15,1568.61,7637.509766
465,1.30699,1.2,1.7,2.61,1.2,0.15,1587.73,7810.629883
466,1.31008,1.2,1.7,2.61,1.2,0.15,1593.37,7871.629883
467,1.31113,1.2,1.7,2.61,1.2,0.15,1588.85,7744.77002
468,1.31113,1.2,1.7,2.61,1.2,0.15,1588.85,7744.77002
469,1.31113,1.2,1.7,2.61,1.2,0.15,1588.85,7744.77002
470,1.30333,1.2,1.7,2.61,1.2,0.15,1552.36,7712.629883
471,1.3177,1.2,1.7,2.61,1.2,0.15,1574.57,7682.580078
472,1.30304,1.2,1.7,2.61,1.2,0.15,1552.01,7503.029785
473,1.30497,1.2,1.7,2.61,1.2,0.15,1541.61,7473.72998
474,1.3051,1.2,1.7,2.61,1.2,0.15,1555.25,7459.959961
475,1.3051,1.2,1.7,2.61,1.2,0.15,1555.25,7459.959961
476,1.3051,1.2,1.7,2.61,1.2,0.15,1555.25,7459.959961
477,1.30662,1.2,1.7,2.61,1.2,0.15,1562.5,7478.109863
478,1.29981,1.2,1.7,2.61,1.2,0.14,1578.78,7658.209961
479,1.3016,1.2,1.7,2.61,1.2,0.13,1578.79,7759.029785
480,1.30111,1.2,1.7,2.61,1.2,0.13,1585.16,7832.859863
481,1.30274,1.2,1.7,2.61,1.2,0.13,1582.24,7814.759766
482,1.30274,1.2,1.7,2.61,1.2,0.13,1582.24,7814.759766
483,1.30274,1.2,1.7,2.61,1.2,0.13,1582.24,7814.759766
484,1.30969,1.2,1.7,2.61,1.2,0.13,1593.61,7873.5
485,1.31668,1.2,1.7,2.61,1.2,0.14,1597.57,7913.709961
486,1.31795,1.4,1.7,2.52,1.29,0.14,1582.7,7913.709961
487,1.30646,1.4,1.7,2.52,1.29,0.15,1597.59,7961.709961
488,1.31131,1.4,1.7,2.52,1.29,0.14,1614.42,8122.290039
489,1.31131,1.4,1.7,2.52,1.29,0.14,1614.42,8122.290039
490,1.31131,1.4,1.7,2.52,1.29,0.14,1614.42,8122.290039
491,1.30757,1.4,1.7,2.52,1.29,0.14,1617.5,8112.080078
492,1.30787,1.4,1.7,2.52,1.29,0.12,1625.96,8181.779785
493,1.31522,1.4,1.7,2.52,1.29,0.12,1632.69,8249.709961
494,1.30423,1.4,1.7,2.52,1.29,0.12,1626.67,8262.549805
495,1.29899,1.4,1.7,2.52,1.29,0.12,1633.7,8278.589844
496,1.29899,1.4,1.7,2.52,1.29,0.12,1633.7,8278.589844
497,1.29899,1.4,1.7,2.52,1.29,0.12,1633.7,8278.589844
498,1.29747,1.4,1.7,2.52,1.29,0.12,1633.77,8279.290039
499,1.29189,1.4,1.7,2.52,1.29,0.11,1650.34,8339.110352
500,1.28862,1.4,1.7,2.52,1.29,0.12,1658.78,8362.419922
501,1.28812,1.4,1.7,2.52,1.29,0.11,1650.47,8369.870117
502,1.28381,1.4,1.7,2.52,1.29,0.1,1667.47,8398
503,1.28381,1.4,1.7,2.52,1.29,0.1,1667.47,8398
504,1.28381,1.4,1.7,2.52,1.29,0.1,1667.47,8398
505,1.28809,1.4,1.7,2.52,1.29,0.1,1666.29,8455.830078
506,1.29057,1.4,1.7,2.52,1.29,0.09,1669.16,8472.200195
507,1.2858,1.4,1.7,2.52,1.29,0.08,1655.35,8530.889648
508,1.29328,1.4,1.7,2.52,1.29,0.08,1650.51,8351.980469
509,1.29323,1.4,1.7,2.52,1.29,0.09,1649.6,8305.320313
510,1.29323,1.4,1.7,2.52,1.29,0.09,1649.6,8305.320313
511,1.29323,1.4,1.7,2.52,1.29,0.09,1649.6,8305.320313
512,1.29292,1.4,1.7,2.52,1.29,0.09,1649.6,8383.299805
513,1.28547,1.4,1.7,2.52,1.29,0.09,1660.06,8480.870117
514,1.29403,1.4,1.7,2.52,1.29,0.08,1648.36,8336.580078
515,1.30481,1.4,1.7,2.52,1.29,0.08,1654.41,8400.200195
516,1.29953,1.4,1.7,2.52,1.29,0.09,1630.74,8348.839844
517,1.29953,1.6,1.6,2.89,1.53,0.09,1630.74,8348.839844
518,1.29953,1.6,1.6,2.89,1.53,0.09,1630.74,8348.839844
519,1.30757,1.6,1.6,2.89,1.53,0.1,1640.42,8285.799805
520,1.30805,1.6,1.6,2.89,1.53,0.11,1631.38,8295.959961
521,1.30927,1.6,1.6,2.89,1.53,0.09,1608.9,8196.179688
522,1.32457,1.6,1.6,2.89,1.53,0.1,1622.56,8098.810059
523,1.32187,1.6,1.6,2.89,1.53,0.09,1643.38,8254.679688
524,1.32187,1.6,1.6,2.89,1.53,0.09,1643.38,8254.679688
525,1.32187,1.6,1.6,2.89,1.53,0.09,1643.38,8254.679688
526,1.32568,1.6,1.6,2.89,1.53,0.09,1642.81,8307.69043
527,1.33129,1.6,1.6,2.89,1.53,0.09,1626.13,8222.459961
528,1.33365,1.6,1.6,2.89,1.53,0.08,1612.52,8143.27002
529,1.33759,1.6,1.6,2.89,1.53,0.09,1636.36,8095.390137
530,1.33467,1.6,1.6,2.89,1.53,0.1,1626.73,8127.959961
531,1.33467,1.6,1.6,2.89,1.53,0.1,1626.73,8127.959961
532,1.33467,1.6,1.6,2.89,1.53,0.1,1626.73,8127.959961
533,1.33666,1.6,1.6,2.89,1.53,0.11,1639.04,8215.730469
534,1.3392,1.6,1.6,2.89,1.53,0.12,1651.81,8229.509766
535,1.32937,1.6,1.6,2.89,1.53,0.1,1628.93,8197.080078
536,1.32202,1.6,1.6,2.89,1.53,0.1,1588.19,7928.47998
537,1.31215,1.6,1.6,2.89,1.53,0.1,1592.43,7789.240234
538,1.31215,1.6,1.6,2.89,1.53,0.1,1592.43,7789.240234
539,1.31215,1.6,1.6,2.89,1.53,0.1,1592.43,7789.240234
540,1.31193,1.6,1.6,2.89,1.53,0.1,1573.09,7692.450195
541,1.30812,1.6,1.6,2.89,1.53,0.09,1588.03,7811.299805
542,1.30119,1.6,1.6,2.89,1.53,0.09,1603.26,7940.990234
543,1.30385,1.6,1.6,2.89,1.53,0.09,1613.2,7990.75
544,1.30096,1.6,1.6,2.89,1.53,0.07,1606.28,7959.220215
545,1.30096,1.6,1.6,2.89,1.53,0.07,1606.28,7959.220215
546,1.30096,1.6,1.6,2.89,1.53,0.07,1606.28,7959.220215
547,1.30637,1.6,1.7,2.96,1.56,0.1,1614.96,7983.919922
548,1.2978,1.6,1.7,2.96,1.56,0.1,1614.08,7910.77002
549,1.30092,1.6,1.7,2.96,1.56,0.1,1615.41,7829.319824
550,1.29134,1.6,1.7,2.96,1.56,0.1,1615.41,7994.310059
551,1.28303,1.6,1.7,2.96,1.56,0.1,1631.89,7806
552,1.28303,1.6,1.7,2.96,1.56,0.1,1631.89,7806
553,1.28303,1.6,1.7,2.96,1.56,0.1,1631.89,7806
554,1.28704,1.6,1.7,2.96,1.56,0.1,1640.46,7968.540039
555,1.2781,1.6,1.7,2.96,1.56,0.1,1652.32,8057.75
556,1.29779,1.6,1.7,2.96,1.56,0.09,1652.62,8066.47998
557,1.30964,1.6,1.7,2.96,1.56,0.09,1675.02,8158.799805
558,1.30679,1.6,1.7,2.96,1.56,0.09,1680.19,8212.769531
559,1.30679,1.6,1.7,2.96,1.56,0.09,1680.19,8212.769531
560,1.30679,1.6,1.7,2.96,1.56,0.09,1680.19,8212.769531
561,1.30617,1.6,1.7,2.96,1.56,0.09,1682.5,8234.80957
562,1.31621,1.6,1.7,2.96,1.56,0.09,1676.26,8201.049805
563,1.31248,1.6,1.7,2.96,1.56,0.09,1680.91,8254.719727
564,1.3109,1.6,1.7,2.96,1.56,0.09,1689.37,8337.089844
565,1.31427,1.6,1.7,2.96,1.56,0.09,1692.09,8331.570313
566,1.31427,1.6,1.7,2.96,1.56,0.09,1692.09,8331.570313
567,1.31427,1.6,1.7,2.96,1.56,0.09,1692.09,8331.570313
568,1.31851,1.6,1.7,2.96,1.56,0.09,1695.53,8331.05957
569,1.3223,1.6,1.7,2.96,1.56,0.09,1692.39,8314.230469
570,1.32007,1.6,1.7,2.96,1.56,0.09,1685.94,8379.110352
571,1.32767,1.6,1.7,2.96,1.56,0.09,1690.25,8298.980469
572,1.32786,1.6,1.7,2.96,1.56,0.09,1691.65,8244.910156
573,1.32786,1.6,1.7,2.96,1.56,0.09,1691.65,8244.910156
574,1.32786,1.6,1.7,2.96,1.56,0.09,1691.65,8244.910156
575,1.32617,1.6,1.7,2.96,1.56,0.08,1685.33,8259.030273
576,1.32618,1.6,1.7,2.96,1.56,0.09,1685.96,8271.019531
577,1.33025,1.6,1.7,2.96,1.56,0.09,1685.73,8275.969727
578,1.32063,1.3,1.8,3.06,1.73,0.08,1706.87,8410.730469
579,1.32805,1.3,1.8,3.06,1.73,0.09,1709.67,8406.94043
580,1.32805,1.3,1.8,3.06,1.73,0.09,1709.67,8406.94043
581,1.32805,1.3,1.8,3.06,1.73,0.09,1709.67,8406.94043
582,1.32579,1.3,1.8,3.06,1.73,0.08,1707.14,8398.379883
583,1.33045,1.3,1.8,3.06,1.73,0.09,1697.37,8299.730469
584,1.3335,1.3,1.8,3.06,1.73,0.09,1690.91,8260.480469
585,1.33808,1.3,1.8,3.06,1.73,0.09,1697.48,8318.320313
586,1.33413,1.3,1.8,3.06,1.73,0.08,1691.42,8338.30957
587,1.33413,1.3,1.8,3.06,1.73,0.08,1691.42,8338.30957
588,1.33413,1.3,1.8,3.06,1.73,0.08,1691.42,8338.30957
589,1.32995,1.3,1.8,3.06,1.73,0.08,1689.47,8359.25
590,1.32624,1.3,1.8,3.06,1.73,0.08,1694.16,8415.759766
591,1.32549,1.3,1.8,3.06,1.73,0.09,1685.39,8438.120117
592,1.3346,1.3,1.8,3.06,1.73,0.08,1661.32,8376.290039
593,1.33283,1.3,1.8,3.06,1.73,0.09,1655.83,8391.94043
594,1.33283,1.3,1.8,3.06,1.73,0.09,1655.83,8391.94043
595,1.33283,1.3,1.8,3.06,1.73,0.09,1655.83,8391.94043
596,1.33339,1.3,1.8,3.06,1.73,0.09,1646.06,8366.290039
597,1.34168,1.3,1.8,3.06,1.73,0.09,1652.35,8300.030273
598,1.33553,1.3,1.8,3.06,1.73,0.08,1642.8,8285.410156
599,1.33563,1.3,1.8,3.06,1.73,0.09,1656.96,8397.889648
600,1.33799,1.3,1.8,3.06,1.73,0.08,1663.5,8416.990234
601,1.33799,1.3,1.8,3.06,1.73,0.08,1663.5,8416.990234
602,1.33799,1.3,1.8,3.06,1.73,0.08,1663.5,8416.990234
603,1.33686,1.3,1.8,3.06,1.73,0.08,1656.78,8435.150391
604,1.33921,1.3,1.8,3.06,1.73,0.07,1630.48,8242.55957
605,1.33393,1.3,1.8,3.06,1.73,0.07,1634.96,8157.899902
606,1.32407,1.3,1.8,3.06,1.73,0.08,1638.17,8194.549805
607,1.32208,1.3,1.8,3.06,1.73,0.07,1632.97,8103.149902
608,1.32208,1.3,1.8,3.06,1.73,0.07,1632.97,8103.149902
609,1.32213,1.1,1.7,3.18,1.89,0.07,1632.97,8103.149902
610,1.31906,1.1,1.7,3.18,1.89,0.07,1632.97,8243.870117
611,1.31701,1.1,1.7,3.18,1.89,0.09,1639.77,8180.709961
612,1.32068,1.1,1.7,3.18,1.89,0.08,1653.08,8195.919922
613,1.312,1.1,1.7,3.18,1.89,0.08,1655.08,8234.980469
614,1.31765,1.1,1.7,3.18,1.89,0.08,1655.17,8275.669922
615,1.31765,1.1,1.7,3.18,1.89,0.08,1655.17,8275.669922
616,1.31765,1.1,1.7,3.18,1.89,0.08,1655.17,8275.669922
617,1.32548,1.1,1.7,3.18,1.89,0.08,1671.71,8276.320313
618,1.32676,1.1,1.7,3.18,1.89,0.08,1683.99,8446.540039
619,1.33103,1.1,1.7,3.18,1.89,0.08,1689.13,8495.730469
620,1.3299,1.1,1.7,3.18,1.89,0.08,1683.42,8494
621,1.3293,1.1,1.7,3.18,1.89,0.08,1687.99,8509.419922
622,1.3293,1.1,1.7,3.18,1.89,0.08,1687.99,8509.419922
623,1.3293,1.1,1.7,3.18,1.89,0.08,1687.99,8509.419922
624,1.33335,1.1,1.7,3.18,1.89,0.08,1697.6,8613
625,1.33578,1.1,1.7,3.18,1.89,0.08,1704.76,8596.950195
626,1.35209,1.1,1.7,3.18,1.89,0.08,1725.52,8636.05957
627,1.35288,1.1,1.7,3.18,1.89,0.09,1722.34,8694.179688
628,1.3522,1.1,1.7,3.18,1.89,0.08,1709.91,8675.730469
629,1.3522,1.1,1.7,3.18,1.89,0.08,1709.91,8675.730469
630,1.3522,1.1,1.7,3.18,1.89,0.08,1709.91,8675.730469
631,1.34927,1.1,1.7,3.18,1.89,0.09,1701.84,8635.290039
632,1.34734,1.1,1.7,3.18,1.89,0.09,1697.42,8664.599609
633,1.35255,1.1,1.7,3.18,1.89,0.08,1692.77,8665.629883
634,1.34882,1.1,1.7,3.18,1.89,0.08,1698.67,8664.099609
635,1.3521,1.1,1.7,3.18,1.89,0.08,1691.75,8661.509766
636,1.3521,1.1,1.7,3.18,1.89,0.08,1691.75,8661.509766
637,1.3521,1.1,1.7,3.18,1.89,0.08,1691.75,8661.509766
638,1.35259,1.1,1.7,3.18,1.89,0.06,1681.55,8594.400391
639,1.35261,0.7,1.7,2.98,1.76,0.08,1695,8689.139648
640,1.35783,0.7,1.7,2.98,1.76,0.07,1693.87,8629.419922
641,1.3618,0.7,1.7,2.98,1.76,0.08,1678.66,8629.419922
642,1.35569,0.7,1.7,2.98,1.76,0.08,1690.5,8622.969727
643,1.35569,0.7,1.7,2.98,1.76,0.08,1690.5,8622.969727
644,1.35569,0.7,1.7,2.98,1.76,0.08,1690.5,8622.969727
645,1.35803,0.7,1.7,2.98,1.76,0.08,1676.12,8591.580078
646,1.35728,0.7,1.7,2.98,1.76,0.08,1655.45,8555.889648
647,1.35239,0.7,1.7,2.98,1.76,0.09,1656.4,8516.69043
648,1.35197,0.7,1.7,2.98,1.76,0.09,1692.56,8685.769531
649,1.35406,0.7,1.7,2.98,1.76,0.1,1703.2,8724.830078
650,1.35406,0.7,1.7,2.98,1.76,0.1,1703.2,8724.830078
651,1.35406,0.7,1.7,2.98,1.76,0.1,1703.2,8724.830078
652,1.35608,0.7,1.7,2.98,1.76,0.1,1710.14,8723.80957
653,1.35234,0.7,1.7,2.98,1.76,0.1,1698.06,8804.44043
654,1.35333,0.7,1.7,2.98,1.76,0.11,1721.54,8846
655,1.36755,0.7,1.7,2.98,1.76,0.1,1733.15,8811.980469
656,1.36844,0.7,1.7,2.98,1.76,0.1,1744.5,8865.099609
657,1.36844,0.7,1.7,2.98,1.76,0.1,1744.5,8865.099609
658,1.36844,0.7,1.7,2.98,1.76,0.1,1744.5,8865.099609
659,1.36793,0.7,1.7,2.98,1.76,0.09,1744.66,8867.219727
660,1.37805,0.7,1.7,2.98,1.76,0.08,1754.67,8947.459961
661,1.37757,0.7,1.7,2.98,1.76,0.08,1746.38,8919.860352
662,1.38008,0.7,1.7,2.98,1.76,0.08,1752.07,8980.629883
663,1.38019,0.7,1.7,2.98,1.76,0.08,1759.77,8985.740234
664,1.38019,0.7,1.7,2.98,1.76,0.08,1759.77,8985.740234
665,1.38019,0.7,1.7,2.98,1.76,0.08,1759.77,8985.740234
666,1.37851,0.7,1.7,2.98,1.76,0.08,1762.11,8978.650391
667,1.3745,0.7,1.7,2.98,1.76,0.08,1771.95,9022.040039
668,1.37355,0.7,1.7,2.98,1.76,0.08,1763.31,9010.269531
669,1.35832,0.7,1.7,2.98,1.76,0.07,1756.54,9033.919922
670,1.34853,0.7,1.7,2.98,1.76,0.08,1761.64,9007.830078
671,1.34853,0.9,1.7,2.89,1.68,0.08,1761.64,9007.830078
672,1.34853,0.9,1.7,2.89,1.68,0.08,1761.64,9007.830078
673,1.35139,0.9,1.7,2.89,1.68,0.08,1767.93,9037.230469
674,1.3474,0.9,1.7,2.89,1.68,0.08,1762.97,9009.110352
675,1.35126,0.9,1.7,2.89,1.68,0.08,1770.49,9040.870117
676,1.34194,0.9,1.7,2.89,1.68,0.08,1747.15,9081.030273
677,1.33648,0.9,1.7,2.89,1.68,0.08,1770.61,9078.280273
678,1.33648,0.9,1.7,2.89,1.68,0.08,1770.61,9078.280273
679,1.33648,0.9,1.7,2.89,1.68,0.08,1770.61,9078.280273
680,1.34066,0.9,1.7,2.89,1.68,0.08,1771.89,9107.860352
681,1.34355,0.9,1.7,2.89,1.68,0.08,1767.69,9076.480469
682,1.34862,0.9,1.7,2.89,1.68,0.08,1782,9054.830078
683,1.34586,0.9,1.7,2.89,1.68,0.09,1790.62,9149.660156
684,1.34941,0.9,1.7,2.89,1.68,0.09,1798.18,9168.69043
685,1.34941,0.9,1.7,2.89,1.68,0.09,1798.18,9168.69043
686,1.34941,0.9,1.7,2.89,1.68,0.09,1798.18,9168.69043
687,1.35055,0.9,1.7,2.89,1.68,0.09,1791.53,9225.429688
688,1.35383,0.9,1.7,2.89,1.68,0.09,1787.87,9193.290039
689,1.34382,0.9,1.7,2.89,1.68,0.09,1781.37,9202.070313
690,1.34813,0.9,1.7,2.89,1.68,0.09,1795.85,9196.080078
691,1.35564,0.9,1.7,2.89,1.68,0.09,1804.76,9219.040039
692,1.35564,0.9,1.7,2.89,1.68,0.09,1804.76,9219.040039
693,1.35564,0.9,1.7,2.89,1.68,0.09,1804.76,9219.040039
694,1.35162,0.9,1.7,2.89,1.68,0.09,1802.48,9299.950195
695,1.35721,0.9,1.7,2.89,1.68,0.09,1802.75,9290.070313
696,1.35795,0.9,1.7,2.89,1.68,0.09,1807.23,9351.129883
697,1.36047,0.9,1.7,2.89,1.68,0.09,1807.23,9387.370117
698,1.35899,0.9,1.7,2.89,1.68,0.07,1805.81,9405.299805
699,1.35899,0.9,1.7,2.89,1.68,0.07,1805.81,9405.299805
700,1.3589,0.8,1.7,2.97,1.8,0.07,1805.81,9405.299805
701,1.35417,0.8,1.7,2.97,1.8,0.09,1800.9,9401.959961
702,1.35888,0.8,1.7,2.97,1.8,0.09,1795.15,9223.400391
703,1.35931,0.8,1.7,2.97,1.8,0.09,1792.81,9140.629883
704,1.36673,0.8,1.7,2.97,1.8,0.09,1785.03,9084.950195
705,1.37035,0.8,1.7,2.97,1.8,0.09,1805.09,9172.410156
706,1.37035,0.8,1.7,2.97,1.8,0.09,1805.09,9172.410156
707,1.37035,0.8,1.7,2.97,1.8,0.09,1805.09,9172.410156
708,1.37388,0.8,1.7,2.97,1.8,0.09,1808.37,9195.169922
709,1.3761,0.8,1.7,2.97,1.8,0.09,1802.62,9114.44043
710,1.37859,0.8,1.7,2.97,1.8,0.08,1782.22,9077.110352
711,1.37529,0.8,1.7,2.97,1.8,0.09,1775.5,9017
712,1.374,0.8,1.7,2.97,1.8,0.08,1775.32,9006.459961
713,1.374,0.8,1.7,2.97,1.8,0.08,1775.32,9006.459961
714,1.374,0.8,1.7,2.97,1.8,0.08,1775.32,9006.459961
715,1.37602,0.8,1.7,2.97,1.8,0.09,1786.54,9163.55957
716,1.37683,0.8,1.7,2.97,1.8,0.09,1781,9085.120117
717,1.36832,0.8,1.7,2.97,1.8,0.09,1810.65,9181.75
718,1.36609,0.8,1.7,2.97,1.8,0.09,1809.6,9335.740234
719,1.36703,0.8,1.7,2.97,1.8,0.09,1818.32,9400.179688
720,1.36703,0.8,1.7,2.97,1.8,0.09,1818.32,9400.179688
721,1.36703,0.8,1.7,2.97,1.8,0.09,1818.32,9400.179688
722,1.36957,0.8,1.7,2.97,1.8,0.09,1827.99,9488.820313
723,1.36757,0.8,1.7,2.97,1.8,0.08,1833.32,9488.820313
724,1.368,0.8,1.7,2.97,1.8,0.08,1833.32,9488.820313
725,1.36908,0.8,1.7,2.97,1.8,0.08,1842.02,9488.820313
726,1.37478,0.8,1.7,2.97,1.8,0.08,1841.4,9589.389648
727,1.37478,0.8,1.7,2.97,1.8,0.08,1841.4,9589.389648
728,1.37478,0.8,1.7,2.97,1.8,0.08,1841.4,9589.389648
729,1.38022,0.8,1.7,2.97,1.8,0.08,1841.07,9552.160156
730,1.3741,0.8,1.7,2.97,1.8,0.07,1848.36,9552.160156
731,1.3741,0.8,1.6,2.87,1.76,0.07,1848.36,9552.160156
